id,platform,place_id,place_name,place_category,place_address,query,video_url,video_caption,video_views,video_likes,video_comment_count,comment_id,comment_text,comment_author,comment_likes,comment_created_at,is_useful_comment,comment_text_quality_score,comment_is_likely_spam,comment_is_reply,comment_language,comment_emoji_ratio,scraped_at
a76915e874ad7468fd8ff79fc93488acd88e95c81dd2a30aee27c7613dc80794,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7279802180357505793,Quán này đi bao chill luôn . đẹp lắm ạ,,1,2023-09-17T14:30:44.000Z,True,0.5,False,False,en,0.0,2026-05-19T00:01:54.477337
984f15103b63d54993f4f723cce0c979996e8c8ba33a2759057ddc9fa27ef2fb,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7286080367533654785,đg nào xuống cafe lưng chừng nek,,3,2023-10-04T12:33:17.000Z,False,0.5,False,False,en,0.0,2026-05-19T00:01:54.477337
e2bb54a19feb5c168e4fa87567cfcb96c1e80e6bebce782ea277c6de95964d92,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278549932125831943,Lên đà lạt là ts đây 🤣,,3,2023-09-14T05:31:18.000Z,False,0.6,False,False,mixed,0.045,2026-05-19T00:01:54.477337
c6396064316831d6607474ec2c64a5b4112f48efd4be8916af8f95b297712424,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278560565721858824,Muốn đi nữa rồi,,1,2023-09-14T06:12:31.000Z,False,0.3,False,False,en,0.0,2026-05-19T00:01:54.477337
c2439d644d5c81b09a5d7ef96553e10f317c73652fbdb0326f7a5b11e38637f2,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7278274241036272385,Bữa đi quán lưng chừng mà tìm ko ra…tấp vô đại quán cũng OK view đẹp,,0,2023-09-13T11:41:39.000Z,True,0.7,False,False,en,0.0,2026-05-19T00:01:54.477337
22e859013957cd414498e10a60dfbdb474c096c6df65bdbd4a3781fd5cfacf10,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155428350559208218,khiếm thính hay hơn từ điếc á anh,,1994,2022-10-17T10:36:43.000Z,False,0.5,False,False,en,0.0,2026-05-19T00:01:54.477337
4df022a2604512d7c1bf48c18c1dcbf7d24ca301a8583761a3970fd5ea99dd7a,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155430833712382746,"Ở đây người ta muốn gọi như vậy, ở giây 35 có á e",,478,2022-10-17T10:46:17.000Z,False,0.7,False,False,en,0.0,2026-05-19T00:01:54.477337
e9e81eaa7db4d666de703923e09cabb3c0c3228a5377a2c7a801a79a97cf421e,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155436418994438938,bạn dùng từ khiếm thính thì hay hơn đó bạn,,492,2022-10-17T11:07:57.000Z,False,0.7,False,False,en,0.0,2026-05-19T00:01:54.477337
642c0976ce11e39971965e18a9bb1a2d796175876645a7eca2644748a35de2a1,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155430494985224987,"Nếu mn biết về câu chuyện “Quán Của Thời Thanh Xuân” sẽ biết sao mà khi nói về quán, “Người Thương” sẽ luôn dùng từ Điếc vì nó đúng hơn Khiếm Thính",,199,2022-10-17T10:45:00.000Z,False,0.7,False,False,en,0.0,2026-05-19T00:01:54.477337
97920c09530deef6abe3afffb06786d47a825e997dc87cae75aa4423002c9e46,tiktok,dalat_002,Horizon Coffee Da Lat,Quán cà phê,"31/6 3/4, Xuân Hương - Đà Lạt, Lâm Đồng, Việt Nam",Horizon Coffee Da Lat Đà Lạt,https://www.tiktok.com/@dalatmoingongach/video/7278141111481175297,Horizon Coffee vẫn mở bình thường nha cả nhà 😍😍😍 #DaLat #DaLatMoiNgoNgach #CheckinDaLat #KhámPháĐàLạt,563500,12900,277,7155447193170821914,nghe chữ điếc nghe nặng quá ah ý kiến cá nhân,,744,2022-10-17T11:49:43.000Z,False,0.7,False,False,en,0.0,2026-05-19T00:01:54.477337
